,Location,Page_n,Title,Url,Date,Description,Clean_text
13560,Polska,0,Więcej łóżek covidowych. Resort zdrowia współpracuje już ze szpitalami prywatnymi,https://www.tvp.info/50448390/koronawirus-w-polsce-konferencja-szpitale-prywatne-zapewnia-dodatkowe-miejsca-dla-pacjentow-z-covid-19-konferencja-ministra-zdrowia-gosciem-anna-rulkiewicz-szefowa-luxmed-i-prezes-medycyny-prywatnej-wieszwiecej,22.10.2020,"Ponad 12 tys. zakażeń koronawirusem odnotowano w Polsce minionej doby. Zgodnie z rekomendacjami premiera cały kraj zostanie prawdopodobnie objęty czerwoną strefą; decyzja w tej sprawie jest już niemal pewna.  Z zapowiedzi przedstawicieli rządu wynika, że do szkół podstawowych wróci nauka w trybie online lub hybrydowym. Nowe obostrzenia premier Mateusz Morawiecki ogłosi w piątek na konferencji – przesuniętej z czwartku z powodu przedłużenia prac sejmowych.",ERROR
13566,Polska,0,Koronawirus: tylu zakażeń jeszcze nie było. Najnowsze dane resortu zdrowia [MAPA],https://www.tvp.info/50446842/koronawirus-w-polsce-nowe-dane-rekordy-zakazen-czwartek-22-pazdziernika-ministerstwo-zdrowia-przedstawilo-raport-o-covid-19-statystyki-zakazenia-zgony-ozdrowiency-liczba-osob-hospitalizowanych-wieszwiecej,22.10.2020,"Sejmowa komisja zdrowia po ponad 11 godzinach zakończyła prace nad projektami związanymi z walką z COVID-19. – Dyskusja momentami była bardzo emocjonalna, ale efekt końcowy, czyli przyjęcie projektu z poprawkami, został poparty zdecydowaną większością głosów – mówi portalowi tvp.info Bolesław Piecha (PiS). Polityk, który podczas nocnych prac zgłosił najwięcej przyjętych później poprawek, mówi nam, z których pięciu zmian jest najbardziej zadowolony.",ERROR
13568,Polska,0,Potężne zmiany w walce z koronawirusem. Piecha: Jestem bardzo zadowolony,https://www.tvp.info/50446427/ustawa-covidowa-boleslaw-piecha-zadowolony-z-prac-komisji-zdrowia,22.10.2020,"Myślę, że do połowy listopada będziemy mierzyć się z dość dużą liczbą nowych zakażeń – powiedział w czwartek wiceminister zdrowia, senator PiS Waldemar Kraska. Jak ocenił, przy obecnym wzroście zakażeń cała Polska powinna znaleźć się w czerwonej strefie.",ERROR
13569,Polska,0,"Szef KPRM: Rośnie liczba zakażeń, maleje – koronasceptyków",https://www.tvp.info/50446455/koronawirus-michal-dworczyk-pytany-o-drugi-lockdown-rzad-jest-zdeterminowany-by-tego-uniknac-szef-kprm-twierdzi-ze-maleje-liczba-koronasceptykow-wieszwiecej,22.10.2020,"Jeśli opozycja nie przełamie wzajemnej nieufności i nie będzie gotowa do porozumienia, to na koniec do wyborów pójdą: wielka Platforma, wielka Lewica, wielki PSL i wielki Hołownia, a wygra je PiS – przestrzega prezydent Warszawy Rafał Trzaskowski. Lider ruchu „Wspólna Polska” przekonuje, że potrzebna jest wspólna lista opozycji w wyborach parlamentarnych w 2023 roku i nie kryje, że po wygranej będzie „można się rozejść”.",ERROR
13570,Polska,0,Kraska: Do połowy listopada dość duża liczba nowych zakażeń,https://www.tvp.info/50446299/kraska-mysle-ze-do-polowy-listopada-bedziemy-mierzyc-sie-z-dosc-duza-liczba-nowych-zakazen-wieszwiecej,22.10.2020,"W trakcie śledztwa dotyczącego prania pieniędzy i wyprowadzenia środków ze spółki Polnord wyszło na jaw nieznany dotąd pseudonim Romana Giertycha. Podejrzany w sprawie mecenas w korespondencji z „firmami krzakami” podawał się za kogoś innego. W rozmowie z „Super Expressem” zarzeka się, że to nic dziwnego.",ERROR
13578,Polska,0,"Terroryzm w czasie pandemii. Żaryn: Zagrożenie nie zniknęło, zmieniły się metody",https://www.tvp.info/50445306/terroryzm-a-koronawirus-stanislaw-zaryn-rzecznik-koordynatora-sluzb-specjalnych-zagrozenie-terroryzmem-nie-zniknelo-w-czasie-covid-19-zmienily-sie-metody-dzialania-terrorystow-wieszwiecej,22.10.2020,"Dwa miliony złotych w gotówce oraz luksusowego aston martina zabezpieczyli śledczy ze szczecińskich „pezetów” Prokuratury Krajowej w czasie śledztwa przeciwko gangowi handlarzy dopalaczami. Zachodniopomorscy policjanci zatrzymali zaś właściciela kantoru, który prał pieniądze grupy m.in. inwestując w kryptowaluty i wymieniając je na złotówki, które wracały do przestępców.",ERROR
13579,Polska,0,"Koronawirus w Warszawie i na Mazowszu. Raport 22.10 – lekki spadek zakażeń, 15 zgonów",https://www.tvp.info/50444644/koronawirus-warszawa-i-mazowsze-mapa-zakazen-covid-19-czwartek-22-pazdziernika-nowe-dane-o-zakazeniach-i-zgonach-stan-epidemii-w-stolicy-powstanie-drugi-szpital-polowy-w-hali-expo-xxi-wieszwiecej,22.10.2020,"Sejmowa komisja zdrowia w czwartek nad ranem po ponad jedenastu godzinach obrad zakończyła prace nad poselskimi projektami związanymi z walką z epidemią. Za wiodący uznała projekt PiS. Posłowie przychylili się m.in. do propozycji Lewicy, by można było odmówić sprzedaży osobom bez masek zakrywających usta i nos.",ERROR
13581,Polska,1,Komisja zdrowia zakończyła prace nad projektem ustawy w sprawie walki z epidemią,https://www.tvp.info/50442865/koronawirus-sejmowa-komisja-zdrowia-zakonczyla-prace-nad-projektem-ustawy-w-sprawie-walki-z-epidemia-wieszwiecej,22.10.2020,"Na lotnisku w Modlinie, w Mazowieckim Porcie Lotniczym Warszawa-Modlin, w środę wieczorem awaryjnie lądował samolot z trzema osobami na pokładzie. Awarii uległo podwozie. Wysunęło się, gdy pilot zrobił dodatkowe okrążenie przed podejściem do lądowania. W efekcie samolot wylądował bez problemu.",ERROR
13582,Polska,1,"Premier: Osoby, które nie chorują na COVID-19, nie są pacjentami drugiej kategorii",https://www.tvp.info/50437635/koronawirus-polska-premier-mateusz-morawiecki-osoby-ktore-nie-choruja-na-covid-19-nie-sa-pacjentami-drugiej-kategorii-wieszwiecej,21.10.2020,"Polska zbliżyła się do Stanów Zjednoczonych; to sukces polityki zagranicznej prezydenta USA Donalda Trumpa – ocenił w artykule na portalu The Hill bliski współpracownik Trumpa, były amerykański ambasador w Niemczech Richard Grenell.",ERROR
13586,Polska,1,Bosak: Rozmowa o maseczkach i pandemii jest jałowa,https://www.tvp.info/50435196/krzysztof-bosak-pytany-o-epidemie-rozmowa-o-maseczkach-jest-jalowa-posel-woli-mowic-o-wydolnosci-sluzby-zdrowia-wieszwiecej,21.10.2020,"Sejm przerwał obrady. Prace nad tzw. ustawą covidową trwają w komisji zdrowia. – Posiedzenie zostanie wznowione jutro o godz. 9. Dziś nie odbędzie się głosowanie nad ustawą, ponieważ bardzo wolno, ślamazarnie prowadzone są prace w komisji – powiedział TVP Info wicemarszałek Sejmu Ryszard Terlecki.",ERROR
13588,Polska,1,Terlecki: Prace w komisji idą ślamazarnie. Sejm nie będzie głosował w środę ws. ustawy covidowej [WIDEO],https://www.tvp.info/50435794/ryszard-terlecki-prace-w-komisji-ida-slamazarnie-sejm-przerywa-obrady-ws-ustawy-covidowej-wieszwiecej,21.10.2020,"Były sędzia Wojciech Ł. jest oskarżony o fałszywe zawiadomienie organów ścigania o przestępstwie oraz złożenie fałszywych zeznań. Jak ustalił wczoraj portal tvp.info, Prokuratura Regionalna w Krakowie skierowała do sądu akt oskarżenia przeciwko niemu. Sprawa stała się również tematem „Panoramy”.",ERROR
13595,Polska,1,"Marszałek Grodzki podał, kiedy Senat rozpatrzy przepisy dot. walki z epidemią",https://www.tvp.info/50432577/koronawirus-polska-pandemia-covid-19-marszalek-tomasz-grodzki-poinformowal-21-pazdziernika-ze-senat-zajmie-sie-ustawa-covidowa-26-pazdziernika-wieszwiecej,21.10.2020,"W latach 2010-2015, w czasach rządów PO-PSL, 43 laboratoria diagnostyczne zaprzestały działalności – poinformował rzecznik prasowy Głównego Inspektoratu Sanitarnego Jan Bondar. Dodał, że stało się tak, mimo braku akceptacji GIS.",ERROR
13596,Polska,1,Głuchołazy. Pierwszy w Europie projekt rehabilitacji osób po COVID-19,https://www.tvp.info/50432340/koronawirus-glucholazy-pierwszy-w-europie-projekt-rehabilitacji-osob-po-covid-19-wieszwiecej,21.10.2020,"– Zaczęliśmy dostrzegać, że teleporady medyczne wymagają interwencji, szczególnie po przełomie wiosny i lata; widzieliśmy, że bywają one pretekstem do ograniczania dostępu do opieki zdrowotnej; przeprowadzono kontrole w 8400 poradniach POZ – powiedział w środę minister zdrowia Adam Niedzielski.",ERROR
13606,Polska,2,Premier ostrzega: Grozi nam trzecia fala koronawirusa,https://www.tvp.info/50429569/koronawirus-w-polsce-rekordy-zakazen-sejm-morawieckipremier-ostrzega-grozi-nam-trzecia-fala-koronawirusa-wieszwiecej-beda-nowe-obostrzenia,21.10.2020,"Policjanci wylegitymowali lidera Agrounii Michała Kołodziejczaka, który przewodzi protestom rolników w Wielkopolsce przeciwko nowelizacji ustawy o ochronie zwierząt. Po czynnościach Kołodziejczak został zwolniony. Policja podkreśla, że nie doszło do zatrzymania. – Zgodnie z prawem użyto kajdanek. Mężczyzna blokował wyjazd straży pożarnej – mówi portalowi tvp.info kom. Maciej Święcichowski z KWP w Poznaniu.",ERROR
13609,Polska,2,Premier przedstawi raport ws. epidemii. Zaapeluje o zgodę ponad podziałami,https://www.tvp.info/50429205/koronawirus-premier-przedstawi-raport-ws-epidemii-zaapeluje-o-zgode-ponad-polityka-wieszwiecej,21.10.2020,"Policja zatrzymała 58-letnią kobietę z Zabrza, która po powrocie z wesela pokłóciła się ze swoim mężem i zabiła go nożem. Teraz grozi jej dożywocie za kratami. Trafiła do aresztu.",ERROR
13612,Polska,2,Granica 10 tys. zakażeń przekroczona [MAPA],https://www.tvp.info/50428255/koronawirus-w-polsce-ponad-10-tysiecy-nowych-zakazen-to-rekord-gdzie-je-dzis-potwierdzono-ministerstwo-zdrowia-pokazuje-nowe-dane-mapa-zakazen-zasieg-koronawirusa-21-pazdziernika-nowe-restrykcje-zasady-wieszwiecej,21.10.2020,"Myślę, że na całkowity lockdown nie stać żadnego kraju w Europie, dlatego tym bardziej nasze obostrzenia, które wprowadzamy, służą temu, abyśmy tego lockdownu uniknęli – powiedział w środę wiceminister zdrowia Waldemar Kraska.",ERROR
13615,Polska,2,Jerzy Owsiak zakażony koronawirusem,https://www.tvp.info/50427797/jerzy-owsiak-koronawirus-w-polsce-szef-wosp-jurek-owsiak-ma-koronawirusa-jest-zakazony-wieszwiecej,21.10.2020,"Nawet w sprawach tak ważnych opozycja chce grać na zwłokę; to pokazuje, że nie możemy ani na chwilę zmniejszyć naszej czujności – komentuje wtorkowe głosowanie w Sejmie zastępca rzecznika PiS Radosław Fogiel. W programie „#Jedziemy” podkreślił, że było to głosowanie nad wnioskiem formalnym ws. tak zwanej ustawy covidowej, ale formacja rządząca – przyznał – zaliczyła wpadkę.",ERROR
13622,Polska,3,Koronawirus w Warszawie i na Mazowszu. Raport 21.10 – kolejny szpital tymczasowy,https://www.tvp.info/50426728/koronawirus-warszawa-i-mazowsze-raport-sroda-21-pazdziernika-mapa-zakazen-nowe-przypadki-covid-19-zgony-kolejny-szpital-tymczasowy-mozliwy-w-hali-expo-xxi-wieszwiecej,21.10.2020,"Kościół potrzebuje przejrzystości i oczyszczenia nie tylko teraz, ale zawsze. Takim papieżem był Jan Paweł II. On wzywał do oczyszczenia – wskazał abp senior archidiecezji krakowskiej kard. Stanisław Dziwisz.",ERROR
13629,Polska,3,Prymas Polski poddał się testom na koronawirusa. Jest wynik,https://www.tvp.info/50420619/gniezno-prymas-polski-wojciech-polak-z-ujemnym-wynikiem-testu-na-obecnosc-koronawirusa-sars-cov-2-wieszwiecej,20.10.2020,"„Przy najbliższej okazji podzielę się z Panem Ambasadorem Niemiec swoimi refleksjami i obserwacjami dotyczącymi wolności słowa i pluralizmu mediów w Niemczech” – zadeklarował sekretarz stanu w MSZ, Szymon Szynkowski vel Sęk. To reakcja na informację o omówieniu sprawy „wolności mediów w Polsce” przez ambasadorów RFN i USA w Warszawie.",ERROR
13630,Polska,3,Czy przejście przeziębienia buduje odporność na koronawirusa? Ekspert odpowiada,https://www.tvp.info/50420087/czy-po-przejsciu-przeziebienia-mozna-miec-odpornosc-na-koronawirusa-odpowiada-prof-pawel-kalinski-wieszwiecej,20.10.2020,"„Dziś wszyscy musimy zjednoczyć się, by wygrać z koronawirusem. Solidarność to nasza największa broń w tej walce” – napisał premier Mateusz Morawiecki i zaapelował do marszałka Senatu Tomasza Grodzkiego, by pomógł w uchwaleniu ważnej ustawy.",ERROR
13633,Polska,3,Premier: Żołnierze pomogą pobierać wymazy do badań na obecność koronawirusa,https://www.tvp.info/50419838/koronawirus-testy-premier-mateusz-morawiecki-zolnierze-pomoga-pobierac-wymazy-i-probki-do-badan-na-obecnosc-koronawirusa-wieszwiecej,20.10.2020,"– Nie będę wypowiadał się o Romanie Giertychu, bo mam o nim bardzo złe zdanie i nie chcę mieć po mojej wypowiedzi problemów w partii – powiedział nam poseł KO, który pragnie zachować anonimowość. Inny stwierdził, że „mecenas jest wyjątkowo mściwy”. Skąd ten strach? – To właśnie „doktryna Neumanna”. Swoich musimy bronić, nie krytykować. Choćby nawet oszustów i złodziei. Jeżeli jesteś z PO, bronimy cię jak niepodległości. To doktryna ludzi, którzy są skorumpowani i dla nich ważny jest ich interes, a nie interes Polski – powiedział portalowi tvp.info poseł PiS Robert Telus.",ERROR
13636,Polska,3,"Siłownie i kluby fitness a COVID-19. Sprawdź, jak z nich korzystać",https://www.tvp.info/50414956/koronawirus-jak-korzystac-z-silowni-i-klubow-fitness-wieszwiecej,20.10.2020,"– Nie było możliwości zatrzymania podejrzanego bezpośrednio po zdarzeniu, bowiem oddalił się i nie było znane miejsce jego pobytu – powiedziała w sprawie Aleksandra K. Grażyna Wawryniuk, rzecznik prasowy Prokuratury Okręgowej w Gdańsku. Mężczyzna, jak podaje TVP Info, pobił w zeszłym tygodniu operatora TVP Gdańsk. Prokurator wypowiedziała się w tej sprawie dla portalu niezalezna.pl.",ERROR
13642,Polska,4,Ekspert: Koronawirus nie stał się groźniejszy. To ludzie zaczęli go bagatelizować,https://www.tvp.info/50415951/dr-hab-piotr-rzymski-koronawirus-nie-stal-sie-grozniejszy-to-ludzie-zaczeli-go-bagatelizowac-wieszwiecej,20.10.2020,"Instytut Meteorologii i Gospodarki Wodnej wydał we wtorek po południu ostrzeżenie pierwszego stopnia przed silnym wiatrem dla pięciu województw. Alert obejmuje południowe powiaty województw: podkarpackiego, małopolskiego, śląskiego, opolskiego i dolnośląskiego.",ERROR
13643,Polska,4,Wsparcie dla medyków walczących z pandemią? Poseł KO: To marketing polityczny [WIDEO],https://www.tvp.info/50414531/koronawirus-opozycja-opoznia-prace-nad-ustawa-dotyczaca-walki-z-koronawirusem-wieszwiecej,20.10.2020,„Wojewódzki Sąd Administracyjny oddalił skargę MPWiK na decyzję Wód Polskich w sprawie opłaty za zrzut ścieków bez pozwolenia wodnoprawnego w 2019 r. w wysokości ponad 10 mln zł. W tym roku MPWiK zapłaci zdecydowanie więcej...” – napisał na Twitterze prezes Wód Polskich Przemysław Daca.,ERROR
13654,Polska,4,Nie żyje bp Bogdan Wojtuś. Miał koronawirusa,https://www.tvp.info/50413554/koronawirus-nie-zyje-biskup-bogdan-wojtus-mial-koronawirusa-wieszwiecej,20.10.2020,"Rafał Mazurek zachorował na ciężką chorobę, w wyniku której, walcząc o życie, stracił obie nogi poniżej kolan. Obecnie przebywa w szpitalu w Konstancinie, gdzie przechodzi kosztowną rehabilitację, która może potrwać kilka miesięcy.",ERROR
13660,Polska,5,„Wygaszanie Miasta”. Życie Krakowa w czasie epidemii [CAŁY FILM],https://www.tvp.info/50412401/koronawirus-wygaszanie-miasta-zycie-krakowa-w-czasie-epidemii-i-tego-skutki-wojciech-mucha-wieszwiecej,20.10.2020,"Sejm na początku wtorkowych obrad przychylił się do wniosku szefa klubu KO Cezarego Tomczyka o odroczenie obrad, aby posłowie mogli zapoznać się z projektem PiS ws. przeciwdziałania sytuacjom kryzysowym związanym z COVID-19. Wicemarszałek Sejmu Ryszard Terlecki zarządził przerwę na Konwent Seniorów.",ERROR
13661,Polska,5,„Obstrukcja opozycji totalnej odniosła sukces”. Ustawa covidowa odłożona,https://www.tvp.info/50412208/sejm-przerwa-w-obradach-ustawa-covidowa-odlozona-do-srody-wicemarszalek-ryszard-terlecki-opozycja-opoznia-dzialania-przeciwko-pandemii-wieszwiecej,20.10.2020,"Efekty wprowadzonych obostrzeń, o ile będą one rygorystycznie przestrzegane, mogą być widoczne za dwa lub trzy tygodnie – uważa prof. Agnieszka Szuster-Ciesielska z Katedry Wirusologii i Immunologii Uniwersytetu Marii Curie-Skłodowskiej w Lublinie.",ERROR
13662,Polska,5,Covidowa ustawa w Sejmie. Opozycja przedłuża obrady,https://www.tvp.info/50411768/koronawirus-glosowanie-sejm-poparl-wniosek-ko-o-odroczenie-obrad-wieszwiecej,20.10.2020,Premier Mateusz Morawiecki we wtorek ponownie spotka się z liderką białoruskiej opozycji Swiatłaną Cichanouską. Głównym tematem rozmów będzie aktualna sytuacja i rozwój wydarzeń na Białorusi – poinformował rzecznik rządu Piotr Müller.,ERROR
13666,Polska,5,"Koronawirus: ponad 9 tys. zakażeń, ponad 100 osób nie żyje [MAPA]",https://www.tvp.info/50411271/koronawirus-w-polsce-nowe-dane-zakazenia-zgony-raport-wtorek-20-pazdziernika-mapa-covid-19-ministerstwo-zdrowia-podalo-najnowsze-dane-statystyki-ozdrowiency-infekcje-sars-cov-2-wieszwiecej,20.10.2020,Ze względu na chorobę jednego z sędziów odwołana została wtorkowa rozprawa dotycząca przepisu o pełnieniu obowiązków przez Rzecznika Praw Obywatelskich po upływie jego pięcioletniej kadencji do czasu objęcia stanowiska przez nowego Rzecznika – poinformowało biuro prasowe Trybunału Konstytucyjnego. Według nieoficjalnych informacji powodem odwołania rozprawy nie jest COVID-19.,ERROR
13669,Polska,5,Owsiak odmawia udostępnienia łóżek WOŚP chorym na Covid-19,https://www.tvp.info/50410791/koronawirus-jerzy-owsiak-odmawia-udostepnienia-lozek-wosp-chorym-na-covid-19-wieszwiecej,20.10.2020,"Rząd podejmuje działania, jakie są niezbędne w danym czasie; robimy wszystko, aby liczba łóżek i liczba respiratorów była na tyle duża, żeby nie wprowadzać żadnych tak daleko idących rozwiązać, jak wiosną tego roku – zapewniał we wtorek rzecznik rządu Piotr Müller.",ERROR
